"","language","eta","psi","omega","t"
"936","Ukrainian",0.854453742018024,0.700411985401594,0.258796681536663,16384
"937","Ukrainian",0.819534742225693,0.670625307478938,0.197427027122263,32768
"938","Ukrainian",0.799291852826858,0.65712539427013,0.166037068907721,65536
"939","Ukrainian",NA,NA,NA,131072
"940","Ukrainian",NA,NA,NA,262144
"941","Ukrainian",NA,NA,NA,524288
"942","Ukrainian",NA,NA,NA,1048576
"943","Ukrainian",NA,NA,NA,2097152
"944","Ukrainian",NA,NA,NA,4194304
"945","Ukrainian",NA,NA,NA,8388608
"946","Vietnamese",0.996551766027853,-0.101190476190477,-0.0904761904761905,8
"947","Vietnamese",0.990492103767779,-0.0929649958856444,-0.0787321886136115,16
"948","Vietnamese",0.980987050761579,0.0896988668795432,0.12754659313183,32
"949","Vietnamese",0.96717646531289,0.161220256631234,0.170616702637633,64
"950","Vietnamese",0.943795485928662,0.176459314515737,0.182031837779347,128
"951","Vietnamese",0.919320485111344,0.23541824867633,0.22713423365165,256
"952","Vietnamese",0.889892767847031,0.251000981521678,0.234806250403681,512
"953","Vietnamese",0.853202589576671,0.260483738097158,0.225520499211033,1024
"954","Vietnamese",NA,NA,NA,2048
"955","Vietnamese",NA,NA,NA,4096
"956","Vietnamese",NA,NA,NA,8192
"957","Vietnamese",NA,NA,NA,16384
"958","Vietnamese",NA,NA,NA,32768
"959","Vietnamese",NA,NA,NA,65536
"960","Vietnamese",NA,NA,NA,131072
"961","Vietnamese",NA,NA,NA,262144
"962","Vietnamese",NA,NA,NA,524288
"963","Vietnamese",NA,NA,NA,1048576
"964","Vietnamese",NA,NA,NA,2097152
"965","Vietnamese",NA,NA,NA,4194304
"966","Vietnamese",NA,NA,NA,8388608
