"","language","eta","psi","omega","t"
"935","Ukrainian",0.905262073147108,0.759096883193954,0.36985313913797,8192
"936","Ukrainian",0.879312696115187,0.731190065012844,0.282555048994179,16384
"937","Ukrainian",0.853725656113395,0.707726446813037,0.22023863762262,32768
"938","Ukrainian",0.837361842500508,0.69489776208718,0.183778817322409,65536
"939","Ukrainian",NA,NA,NA,131072
"940","Ukrainian",NA,NA,NA,262144
"941","Ukrainian",NA,NA,NA,524288
"942","Ukrainian",NA,NA,NA,1048576
"943","Ukrainian",NA,NA,NA,2097152
"944","Ukrainian",NA,NA,NA,4194304
"945","Ukrainian",NA,NA,NA,8388608
"946","Vietnamese",0.995257333204958,0.38808150436525,0.345238095238095,8
"947","Vietnamese",0.983110045084477,0.239805423385871,0.243874661570314,16
"948","Vietnamese",0.964428715603658,0.279676208411715,0.180749268428046,32
"949","Vietnamese",0.938425015720195,0.267244068286854,0.156972417595217,64
"950","Vietnamese",0.902141129526038,0.308517698519478,0.149627386804464,128
"951","Vietnamese",0.847423880972135,0.304966872360322,0.123014956561014,256
"952","Vietnamese",0.783977984401867,0.321314657275885,0.108805402534233,512
"953","Vietnamese",NA,NA,NA,1024
"954","Vietnamese",NA,NA,NA,2048
"955","Vietnamese",NA,NA,NA,4096
"956","Vietnamese",NA,NA,NA,8192
"957","Vietnamese",NA,NA,NA,16384
"958","Vietnamese",NA,NA,NA,32768
"959","Vietnamese",NA,NA,NA,65536
"960","Vietnamese",NA,NA,NA,131072
"961","Vietnamese",NA,NA,NA,262144
"962","Vietnamese",NA,NA,NA,524288
"963","Vietnamese",NA,NA,NA,1048576
"964","Vietnamese",NA,NA,NA,2097152
"965","Vietnamese",NA,NA,NA,4194304
"966","Vietnamese",NA,NA,NA,8388608
